Index,	Free Memory (kB),	Load Avg (1 min),	Load Avg (5 min),	Load Avg (15 min),	Running Processes,	Total Processes,	Time,	Computer Name
1963,	577612,	0.21,	0.20,	0.18,	2,	210,	2-14-2018 15:50:44,	raspberrypi
1964,	577612,	0.16,	0.19,	0.18,	2,	210,	2-14-2018 15:51:02,	raspberrypi
1965,	577612,	0.14,	0.18,	0.18,	1,	210,	2-14-2018 15:51:44,	raspberrypi
1966,	577620,	0.16,	0.18,	0.18,	1,	209,	2-14-2018 15:52:02,	raspberrypi
1967,	577620,	0.20,	0.19,	0.18,	2,	209,	2-14-2018 15:52:44,	raspberrypi
1968,	577612,	0.15,	0.18,	0.18,	2,	209,	2-14-2018 15:53:02,	raspberrypi
1969,	577620,	0.21,	0.19,	0.18,	1,	209,	2-14-2018 15:53:44,	raspberrypi
1970,	577620,	0.15,	0.17,	0.18,	1,	209,	2-14-2018 15:54:02,	raspberrypi
1971,	577744,	0.19,	0.18,	0.18,	1,	209,	2-14-2018 15:54:44,	raspberrypi
1972,	577744,	0.13,	0.17,	0.18,	1,	209,	2-14-2018 15:55:02,	raspberrypi
1973,	561212,	0.26,	0.19,	0.19,	1,	209,	2-14-2018 15:55:45,	raspberrypi
1974,	559840,	0.27,	0.20,	0.19,	1,	210,	2-14-2018 15:56:02,	raspberrypi
1975,	559716,	0.20,	0.19,	0.18,	2,	210,	2-14-2018 15:56:45,	raspberrypi
1976,	559584,	0.14,	0.17,	0.18,	1,	210,	2-14-2018 15:57:02,	raspberrypi
1977,	559716,	0.18,	0.18,	0.18,	2,	211,	2-14-2018 15:57:45,	raspberrypi
1978,	559708,	0.21,	0.19,	0.18,	2,	210,	2-14-2018 15:58:02,	raspberrypi
1979,	559832,	0.16,	0.18,	0.18,	2,	210,	2-14-2018 15:58:45,	raspberrypi
1980,	560808,	0.20,	0.18,	0.18,	2,	210,	2-14-2018 15:59:02,	raspberrypi
1981,	559460,	0.16,	0.17,	0.18,	1,	210,	2-14-2018 15:59:45,	raspberrypi
1982,	559460,	0.18,	0.18,	0.18,	2,	210,	2-14-2018 16:00:02,	raspberrypi
1983,	559460,	0.15,	0.17,	0.18,	1,	209,	2-14-2018 16:00:45,	raspberrypi
1984,	559476,	0.18,	0.17,	0.18,	2,	208,	2-14-2018 16:01:02,	raspberrypi
1985,	559468,	0.15,	0.17,	0.18,	2,	209,	2-14-2018 16:01:45,	raspberrypi
1986,	559592,	0.17,	0.17,	0.18,	1,	209,	2-14-2018 16:02:02,	raspberrypi
1987,	559592,	0.13,	0.16,	0.18,	2,	209,	2-14-2018 16:02:45,	raspberrypi
1988,	559956,	0.16,	0.17,	0.18,	2,	210,	2-14-2018 16:03:02,	raspberrypi
1989,	559956,	0.22,	0.18,	0.18,	1,	210,	2-14-2018 16:03:45,	raspberrypi
1990,	559956,	0.15,	0.17,	0.18,	1,	210,	2-14-2018 16:04:03,	raspberrypi
1991,	560452,	0.19,	0.18,	0.18,	1,	210,	2-14-2018 16:04:45,	raspberrypi
1992,	560452,	0.20,	0.18,	0.18,	2,	210,	2-14-2018 16:05:03,	raspberrypi
1993,	560328,	0.22,	0.19,	0.18,	1,	210,	2-14-2018 16:05:45,	raspberrypi
1994,	560328,	0.24,	0.19,	0.18,	1,	210,	2-14-2018 16:06:03,	raspberrypi
1995,	560080,	0.27,	0.20,	0.19,	2,	210,	2-14-2018 16:06:45,	raspberrypi
1996,	560080,	0.19,	0.18,	0.18,	1,	210,	2-14-2018 16:07:03,	raspberrypi
1997,	560172,	0.21,	0.19,	0.18,	1,	211,	2-14-2018 16:07:45,	raspberrypi
1998,	560212,	0.22,	0.19,	0.18,	2,	209,	2-14-2018 16:08:03,	raspberrypi
1999,	560088,	0.24,	0.20,	0.18,	1,	209,	2-14-2018 16:08:45,	raspberrypi
2000,	559684,	0.33,	0.22,	0.19,	2,	209,	2-14-2018 16:09:03,	raspberrypi
2001,	559840,	0.23,	0.21,	0.18,	1,	209,	2-14-2018 16:09:45,	raspberrypi
2002,	559840,	0.23,	0.21,	0.18,	2,	209,	2-14-2018 16:10:03,	raspberrypi
2003,	559716,	0.24,	0.21,	0.18,	1,	209,	2-14-2018 16:10:45,	raspberrypi
2004,	559716,	0.24,	0.21,	0.18,	1,	209,	2-14-2018 16:11:03,	raspberrypi
2005,	559716,	0.18,	0.20,	0.18,	1,	209,	2-14-2018 16:11:45,	raspberrypi
2006,	559716,	0.19,	0.20,	0.18,	1,	209,	2-14-2018 16:12:03,	raspberrypi
2007,	559468,	0.21,	0.21,	0.18,	2,	209,	2-14-2018 16:12:45,	raspberrypi
2008,	559468,	0.22,	0.21,	0.18,	2,	209,	2-14-2018 16:13:03,	raspberrypi
2009,	559468,	0.24,	0.21,	0.18,	2,	209,	2-14-2018 16:13:45,	raspberrypi
2010,	559468,	0.17,	0.20,	0.18,	2,	209,	2-14-2018 16:14:03,	raspberrypi
2011,	559344,	0.19,	0.20,	0.18,	2,	209,	2-14-2018 16:14:45,	raspberrypi
2012,	559468,	0.20,	0.20,	0.18,	2,	209,	2-14-2018 16:15:03,	raspberrypi
2013,	559344,	0.22,	0.21,	0.18,	1,	209,	2-14-2018 16:15:45,	raspberrypi
2014,	559344,	0.24,	0.21,	0.18,	2,	209,	2-14-2018 16:16:03,	raspberrypi
2015,	559468,	0.26,	0.22,	0.19,	1,	209,	2-14-2018 16:16:45,	raspberrypi
2016,	559328,	0.18,	0.20,	0.18,	2,	209,	2-14-2018 16:17:03,	raspberrypi
2017,	559460,	0.21,	0.21,	0.18,	2,	210,	2-14-2018 16:17:45,	raspberrypi
2018,	559468,	0.28,	0.22,	0.19,	1,	209,	2-14-2018 16:18:03,	raspberrypi
2019,	559476,	0.27,	0.23,	0.19,	1,	209,	2-14-2018 16:18:45,	raspberrypi
2020,	559460,	0.27,	0.23,	0.19,	2,	209,	2-14-2018 16:19:03,	raspberrypi
2021,	559460,	0.28,	0.23,	0.19,	1,	209,	2-14-2018 16:19:45,	raspberrypi
2022,	559468,	0.20,	0.22,	0.18,	1,	208,	2-14-2018 16:20:03,	raspberrypi
2023,	559460,	0.21,	0.22,	0.18,	1,	209,	2-14-2018 16:20:45,	raspberrypi
2024,	559312,	0.23,	0.22,	0.18,	1,	209,	2-14-2018 16:21:03,	raspberrypi
2025,	559204,	0.25,	0.22,	0.18,	1,	209,	2-14-2018 16:21:45,	raspberrypi
2026,	558892,	0.19,	0.21,	0.18,	1,	211,	2-14-2018 16:22:03,	raspberrypi
2027,	561584,	0.19,	0.21,	0.18,	2,	208,	2-14-2018 16:22:45,	raspberrypi
2028,	560056,	0.22,	0.22,	0.18,	1,	209,	2-14-2018 16:23:03,	raspberrypi
2029,	560056,	0.30,	0.23,	0.19,	1,	209,	2-14-2018 16:23:45,	raspberrypi
2030,	560048,	0.31,	0.24,	0.19,	1,	210,	2-14-2018 16:24:03,	raspberrypi
2031,	559792,	0.20,	0.22,	0.18,	1,	210,	2-14-2018 16:24:45,	raspberrypi
2032,	559736,	0.23,	0.22,	0.18,	1,	210,	2-14-2018 16:25:03,	raspberrypi
2033,	559148,	0.22,	0.22,	0.18,	1,	211,	2-14-2018 16:25:45,	raspberrypi
2034,	559916,	0.24,	0.23,	0.18,	1,	210,	2-14-2018 16:26:03,	raspberrypi
2035,	559744,	0.25,	0.23,	0.18,	1,	210,	2-14-2018 16:26:45,	raspberrypi
2036,	559792,	0.19,	0.22,	0.18,	1,	210,	2-14-2018 16:27:03,	raspberrypi
2037,	559800,	0.19,	0.21,	0.18,	1,	211,	2-14-2018 16:27:45,	raspberrypi
2038,	559916,	0.22,	0.22,	0.18,	1,	210,	2-14-2018 16:28:03,	raspberrypi
2039,	560056,	0.21,	0.22,	0.18,	1,	210,	2-14-2018 16:28:45,	raspberrypi
2040,	560056,	0.24,	0.22,	0.18,	1,	210,	2-14-2018 16:29:03,	raspberrypi
2041,	560064,	0.24,	0.22,	0.18,	2,	209,	2-14-2018 16:29:45,	raspberrypi
2042,	559776,	0.19,	0.21,	0.18,	1,	209,	2-14-2018 16:30:03,	raspberrypi
2043,	559816,	0.19,	0.21,	0.18,	2,	209,	2-14-2018 16:30:46,	raspberrypi
2044,	559676,	0.22,	0.22,	0.18,	2,	209,	2-14-2018 16:31:03,	raspberrypi
2045,	559692,	0.22,	0.22,	0.18,	2,	209,	2-14-2018 16:31:46,	raspberrypi
2046,	559692,	0.17,	0.20,	0.18,	1,	209,	2-14-2018 16:32:03,	raspberrypi
2047,	559568,	0.26,	0.22,	0.19,	2,	209,	2-14-2018 16:32:46,	raspberrypi
2048,	559568,	0.28,	0.23,	0.19,	1,	209,	2-14-2018 16:33:03,	raspberrypi
2049,	558948,	0.35,	0.26,	0.20,	1,	209,	2-14-2018 16:33:46,	raspberrypi
2050,	558948,	0.35,	0.26,	0.20,	1,	209,	2-14-2018 16:34:03,	raspberrypi
2051,	559072,	0.38,	0.28,	0.21,	1,	209,	2-14-2018 16:34:46,	raspberrypi
2052,	559072,	0.29,	0.27,	0.20,	1,	209,	2-14-2018 16:35:03,	raspberrypi
2053,	558948,	0.24,	0.26,	0.20,	1,	209,	2-14-2018 16:35:46,	raspberrypi
2054,	558956,	0.26,	0.26,	0.20,	1,	208,	2-14-2018 16:36:03,	raspberrypi
2055,	559072,	0.23,	0.26,	0.20,	1,	209,	2-14-2018 16:36:46,	raspberrypi
2056,	559072,	0.26,	0.26,	0.20,	1,	209,	2-14-2018 16:37:03,	raspberrypi
2057,	559312,	0.18,	0.24,	0.20,	1,	210,	2-14-2018 16:37:46,	raspberrypi
2058,	559320,	0.21,	0.24,	0.20,	1,	209,	2-14-2018 16:38:03,	raspberrypi
2059,	555104,	0.28,	0.25,	0.20,	2,	208,	2-14-2018 16:38:46,	raspberrypi
2060,	554448,	0.22,	0.24,	0.20,	1,	208,	2-14-2018 16:39:03,	raspberrypi
2061,	554732,	0.21,	0.24,	0.20,	2,	208,	2-14-2018 16:39:46,	raspberrypi
2062,	554716,	0.25,	0.24,	0.20,	1,	208,	2-14-2018 16:40:04,	raspberrypi
2063,	554732,	0.25,	0.24,	0.20,	1,	208,	2-14-2018 16:40:46,	raspberrypi
2064,	555228,	0.19,	0.23,	0.19,	1,	208,	2-14-2018 16:41:04,	raspberrypi
2065,	555120,	0.19,	0.22,	0.19,	2,	208,	2-14-2018 16:41:46,	raspberrypi
2066,	555112,	0.22,	0.23,	0.19,	1,	207,	2-14-2018 16:42:04,	raspberrypi
2067,	555104,	0.22,	0.23,	0.19,	1,	208,	2-14-2018 16:42:46,	raspberrypi
2068,	555104,	0.34,	0.25,	0.20,	1,	208,	2-14-2018 16:43:04,	raspberrypi
2069,	555104,	0.21,	0.23,	0.19,	1,	208,	2-14-2018 16:43:46,	raspberrypi
2070,	555104,	0.23,	0.23,	0.19,	2,	208,	2-14-2018 16:44:04,	raspberrypi
2071,	555104,	0.22,	0.23,	0.19,	1,	208,	2-14-2018 16:44:46,	raspberrypi
2072,	555104,	0.24,	0.23,	0.19,	1,	208,	2-14-2018 16:45:04,	raspberrypi
2073,	555104,	0.25,	0.23,	0.19,	1,	208,	2-14-2018 16:45:46,	raspberrypi
2074,	555104,	0.19,	0.22,	0.19,	1,	208,	2-14-2018 16:46:04,	raspberrypi
2075,	554980,	0.21,	0.22,	0.19,	1,	208,	2-14-2018 16:46:46,	raspberrypi
2076,	554980,	0.22,	0.23,	0.19,	2,	208,	2-14-2018 16:47:04,	raspberrypi
2077,	554972,	0.24,	0.23,	0.19,	2,	209,	2-14-2018 16:47:46,	raspberrypi
2078,	554988,	0.17,	0.21,	0.18,	1,	207,	2-14-2018 16:48:04,	raspberrypi
2079,	554980,	0.19,	0.22,	0.18,	2,	208,	2-14-2018 16:48:46,	raspberrypi
2080,	554980,	0.20,	0.22,	0.18,	1,	208,	2-14-2018 16:49:04,	raspberrypi
2081,	554980,	0.29,	0.24,	0.19,	2,	208,	2-14-2018 16:49:46,	raspberrypi
2082,	554980,	0.28,	0.24,	0.19,	1,	208,	2-14-2018 16:50:04,	raspberrypi
2083,	554980,	0.19,	0.22,	0.18,	1,	208,	2-14-2018 16:50:46,	raspberrypi
2084,	554980,	0.21,	0.22,	0.18,	1,	208,	2-14-2018 16:51:04,	raspberrypi
2085,	554980,	0.16,	0.21,	0.18,	2,	208,	2-14-2018 16:51:46,	raspberrypi
2086,	554972,	0.18,	0.21,	0.18,	1,	208,	2-14-2018 16:52:04,	raspberrypi
2087,	554972,	0.21,	0.21,	0.18,	1,	208,	2-14-2018 16:52:46,	raspberrypi
2088,	554980,	0.22,	0.22,	0.18,	1,	207,	2-14-2018 16:53:04,	raspberrypi
2089,	554972,	0.24,	0.22,	0.18,	1,	207,	2-14-2018 16:53:46,	raspberrypi
2090,	554980,	0.17,	0.20,	0.18,	2,	207,	2-14-2018 16:54:04,	raspberrypi
2091,	554336,	0.20,	0.21,	0.18,	2,	209,	2-14-2018 16:54:46,	raspberrypi
2092,	554336,	0.21,	0.21,	0.18,	1,	209,	2-14-2018 16:55:04,	raspberrypi
2093,	554336,	0.23,	0.21,	0.18,	1,	209,	2-14-2018 16:55:46,	raspberrypi
2094,	554460,	0.24,	0.22,	0.18,	1,	209,	2-14-2018 16:56:04,	raspberrypi
2095,	554460,	0.27,	0.22,	0.19,	1,	209,	2-14-2018 16:56:46,	raspberrypi
2096,	554460,	0.19,	0.20,	0.18,	2,	209,	2-14-2018 16:57:04,	raspberrypi
2097,	554576,	0.21,	0.21,	0.18,	1,	210,	2-14-2018 16:57:46,	raspberrypi
2098,	554584,	0.22,	0.21,	0.18,	2,	209,	2-14-2018 16:58:04,	raspberrypi
2099,	554584,	0.24,	0.21,	0.18,	1,	209,	2-14-2018 16:58:46,	raspberrypi
2100,	554708,	0.25,	0.22,	0.19,	1,	209,	2-14-2018 16:59:04,	raspberrypi
2101,	554716,	0.19,	0.20,	0.18,	1,	208,	2-14-2018 16:59:46,	raspberrypi
2102,	554684,	0.20,	0.21,	0.18,	1,	207,	2-14-2018 17:00:04,	raspberrypi
2103,	554592,	0.22,	0.21,	0.18,	1,	208,	2-14-2018 17:00:46,	raspberrypi
2104,	554592,	0.23,	0.21,	0.18,	1,	208,	2-14-2018 17:01:04,	raspberrypi
2105,	554592,	0.18,	0.20,	0.18,	1,	208,	2-14-2018 17:01:46,	raspberrypi
2106,	554592,	0.19,	0.20,	0.18,	1,	208,	2-14-2018 17:02:04,	raspberrypi
2107,	554592,	0.21,	0.21,	0.18,	1,	208,	2-14-2018 17:02:46,	raspberrypi
2108,	554592,	0.21,	0.21,	0.18,	2,	208,	2-14-2018 17:03:04,	raspberrypi
2109,	554592,	0.22,	0.21,	0.18,	2,	208,	2-14-2018 17:03:47,	raspberrypi
2110,	554592,	0.22,	0.21,	0.18,	1,	208,	2-14-2018 17:04:04,	raspberrypi
2111,	554716,	0.22,	0.22,	0.18,	2,	208,	2-14-2018 17:04:47,	raspberrypi
2112,	554716,	0.23,	0.22,	0.18,	1,	208,	2-14-2018 17:05:04,	raspberrypi
2113,	555088,	0.25,	0.22,	0.18,	1,	207,	2-14-2018 17:05:47,	raspberrypi
2114,	555096,	0.18,	0.21,	0.18,	2,	207,	2-14-2018 17:06:04,	raspberrypi
2115,	554964,	0.19,	0.21,	0.18,	1,	208,	2-14-2018 17:06:47,	raspberrypi
2116,	554964,	0.27,	0.23,	0.19,	1,	208,	2-14-2018 17:07:04,	raspberrypi
2117,	554832,	0.33,	0.25,	0.19,	1,	209,	2-14-2018 17:07:47,	raspberrypi
2118,	554840,	0.24,	0.23,	0.19,	1,	208,	2-14-2018 17:08:04,	raspberrypi
2119,	554716,	0.23,	0.23,	0.19,	1,	208,	2-14-2018 17:08:47,	raspberrypi
2120,	553824,	0.24,	0.23,	0.19,	1,	208,	2-14-2018 17:09:04,	raspberrypi
2121,	553948,	0.24,	0.23,	0.19,	1,	208,	2-14-2018 17:09:47,	raspberrypi
2122,	554088,	0.25,	0.23,	0.19,	2,	208,	2-14-2018 17:10:04,	raspberrypi
2123,	553964,	0.19,	0.22,	0.18,	2,	208,	2-14-2018 17:10:47,	raspberrypi
2124,	553956,	0.20,	0.22,	0.18,	2,	208,	2-14-2018 17:11:04,	raspberrypi
2125,	554088,	0.22,	0.22,	0.18,	2,	207,	2-14-2018 17:11:47,	raspberrypi
2126,	554088,	0.23,	0.23,	0.18,	2,	207,	2-14-2018 17:12:04,	raspberrypi
2127,	554088,	0.17,	0.21,	0.18,	2,	207,	2-14-2018 17:12:47,	raspberrypi
2128,	554072,	0.27,	0.23,	0.19,	2,	207,	2-14-2018 17:13:04,	raspberrypi
2129,	554080,	0.25,	0.23,	0.19,	2,	208,	2-14-2018 17:13:47,	raspberrypi
2130,	554080,	0.25,	0.23,	0.19,	1,	208,	2-14-2018 17:14:05,	raspberrypi
2131,	554080,	0.26,	0.23,	0.19,	2,	208,	2-14-2018 17:14:47,	raspberrypi
2132,	554080,	0.26,	0.24,	0.19,	1,	208,	2-14-2018 17:15:05,	raspberrypi
2133,	554080,	0.19,	0.22,	0.18,	2,	208,	2-14-2018 17:15:47,	raspberrypi
2134,	554080,	0.20,	0.22,	0.18,	2,	208,	2-14-2018 17:16:05,	raspberrypi
2135,	554080,	0.22,	0.22,	0.18,	1,	208,	2-14-2018 17:16:47,	raspberrypi
2136,	553956,	0.17,	0.21,	0.18,	2,	208,	2-14-2018 17:17:05,	raspberrypi
2137,	554444,	0.21,	0.21,	0.18,	1,	209,	2-14-2018 17:17:47,	raspberrypi
2138,	554452,	0.17,	0.20,	0.18,	2,	208,	2-14-2018 17:18:05,	raspberrypi
2139,	554452,	0.19,	0.20,	0.18,	1,	208,	2-14-2018 17:18:47,	raspberrypi
2140,	554452,	0.15,	0.19,	0.18,	1,	208,	2-14-2018 17:19:05,	raspberrypi
2141,	554328,	0.19,	0.20,	0.18,	2,	208,	2-14-2018 17:19:47,	raspberrypi
2142,	554304,	0.15,	0.19,	0.18,	1,	208,	2-14-2018 17:20:05,	raspberrypi
2143,	554328,	0.17,	0.19,	0.18,	1,	208,	2-14-2018 17:20:47,	raspberrypi
2144,	554080,	0.13,	0.18,	0.18,	1,	208,	2-14-2018 17:21:05,	raspberrypi
2145,	554080,	0.17,	0.18,	0.18,	2,	208,	2-14-2018 17:21:47,	raspberrypi
2146,	554080,	0.22,	0.19,	0.18,	1,	208,	2-14-2018 17:22:05,	raspberrypi
2147,	554204,	0.16,	0.18,	0.18,	1,	208,	2-14-2018 17:22:47,	raspberrypi
2148,	554080,	0.12,	0.17,	0.18,	2,	208,	2-14-2018 17:23:05,	raspberrypi
2149,	554080,	0.16,	0.17,	0.18,	2,	207,	2-14-2018 17:23:47,	raspberrypi
2150,	554088,	0.20,	0.18,	0.18,	2,	207,	2-14-2018 17:24:05,	raspberrypi
2151,	554212,	0.14,	0.17,	0.18,	1,	207,	2-14-2018 17:24:47,	raspberrypi
2152,	553824,	0.19,	0.18,	0.18,	2,	208,	2-14-2018 17:25:05,	raspberrypi
2153,	553824,	0.15,	0.17,	0.18,	1,	208,	2-14-2018 17:25:47,	raspberrypi
2154,	553948,	0.18,	0.17,	0.18,	1,	208,	2-14-2018 17:26:05,	raspberrypi
2155,	553948,	0.13,	0.16,	0.18,	1,	208,	2-14-2018 17:26:47,	raspberrypi
2156,	553948,	0.18,	0.17,	0.18,	1,	208,	2-14-2018 17:27:05,	raspberrypi
2157,	553940,	0.22,	0.18,	0.18,	2,	209,	2-14-2018 17:27:47,	raspberrypi
2158,	553948,	0.17,	0.17,	0.18,	1,	208,	2-14-2018 17:28:05,	raspberrypi
2159,	553948,	0.12,	0.16,	0.18,	1,	208,	2-14-2018 17:28:47,	raspberrypi
2160,	553824,	0.16,	0.17,	0.18,	1,	208,	2-14-2018 17:29:05,	raspberrypi
2161,	553948,	0.20,	0.18,	0.18,	1,	208,	2-14-2018 17:29:47,	raspberrypi
2162,	553948,	0.15,	0.17,	0.18,	2,	207,	2-14-2018 17:30:05,	raspberrypi
2163,	554056,	0.19,	0.17,	0.18,	2,	207,	2-14-2018 17:30:47,	raspberrypi
2164,	554072,	0.15,	0.16,	0.18,	2,	207,	2-14-2018 17:31:05,	raspberrypi
2165,	553948,	0.11,	0.16,	0.17,	1,	207,	2-14-2018 17:31:47,	raspberrypi
2166,	553948,	0.16,	0.16,	0.18,	2,	207,	2-14-2018 17:32:05,	raspberrypi
2167,	553552,	0.20,	0.17,	0.18,	1,	208,	2-14-2018 17:32:47,	raspberrypi
2168,	553692,	0.15,	0.16,	0.18,	2,	208,	2-14-2018 17:33:05,	raspberrypi
2169,	553700,	0.19,	0.17,	0.18,	1,	207,	2-14-2018 17:33:47,	raspberrypi
2170,	553692,	0.15,	0.16,	0.18,	2,	208,	2-14-2018 17:34:05,	raspberrypi
2171,	553816,	0.18,	0.17,	0.18,	1,	208,	2-14-2018 17:34:47,	raspberrypi
2172,	553692,	0.22,	0.18,	0.18,	1,	208,	2-14-2018 17:35:05,	raspberrypi
2173,	553800,	0.18,	0.17,	0.18,	2,	208,	2-14-2018 17:35:48,	raspberrypi
2174,	553816,	0.14,	0.16,	0.18,	1,	208,	2-14-2018 17:36:05,	raspberrypi
2175,	540860,	0.17,	0.17,	0.18,	1,	220,	2-14-2018 17:36:48,	raspberrypi
2176,	545596,	0.20,	0.17,	0.18,	1,	217,	2-14-2018 17:37:05,	raspberrypi
2177,	545588,	0.16,	0.16,	0.18,	2,	218,	2-14-2018 17:37:48,	raspberrypi
2178,	545596,	0.21,	0.17,	0.18,	2,	217,	2-14-2018 17:38:05,	raspberrypi
2179,	545720,	0.15,	0.16,	0.18,	1,	217,	2-14-2018 17:38:48,	raspberrypi
2180,	545324,	0.19,	0.17,	0.18,	2,	217,	2-14-2018 17:39:05,	raspberrypi
2181,	545324,	0.15,	0.16,	0.18,	1,	217,	2-14-2018 17:39:48,	raspberrypi
2182,	545076,	0.19,	0.17,	0.18,	1,	217,	2-14-2018 17:40:05,	raspberrypi
2183,	542748,	0.22,	0.18,	0.18,	1,	220,	2-14-2018 17:40:48,	raspberrypi
2184,	539648,	0.17,	0.17,	0.18,	1,	214,	2-14-2018 17:41:05,	raspberrypi
2185,	536968,	0.14,	0.16,	0.18,	1,	221,	2-14-2018 17:41:48,	raspberrypi
2186,	540424,	0.17,	0.17,	0.18,	1,	219,	2-14-2018 17:42:05,	raspberrypi
